Date,Lineage,Site Location,Bag Number,Oyster Number,Pit Tag Start Num,Pit Tag End Num,Length,Width,Status,Notes,Picture taken by,Analyzed by,Date reported dead,Notes extended,
19-Oct-22,FI,RWU,1,9,9820910659,29860,78.64,57.27,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,NR,RWU,1,22,9820910659,29859,22,17,Alive,,,,,,
26-Aug-21,NR,RWU,1,8,9820910659,29859,34.56,27.56,Alive,,,,,,
25-Oct-21,NR,RWU ,1,37,9820910659,29859,46.27,32.84,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29859,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,NR,RWU,1,47,9820910659,29858,17.76,16.89,Alive,,,,,,
26-Aug-21,NR,RWU,1,47,9820910659,29858,33.34,25.26,Alive,,,,,,
25-Oct-21,NR,RWU ,1,26,9820910659,29858,42.41,28.1,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29858,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,NR,RWU,1,23,9820910659,29857,23,17,Alive,,,,,,
26-Aug-21,NR,RWU,1,26,9820910659,29857,37.22,26.7,Alive,,,,,,
25-Oct-21,NR,RWU ,1,18,9820910659,29857,47.06,35.99,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29857,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,NR,RWU,1,34,9820910659,29856,19.29,16.84,Alive,,,,,,
26-Aug-21,NR,RWU,1,7,9820910659,29856,31.36,25.73,Alive,,,,,,
25-Oct-21,NR,RWU ,1,44,9820910659,29856,40.7,37.87,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29856,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,FI,RWU,1,3,9820910659,29855,49,36.3,Alive,,,,,,
26-Aug-21,FI,RWU,1,54,9820910659,29855,63,47.33,Alive,,,,,,
25-Oct-21,FI,RWU ,1,16,9820910659,29855,66.15,54.77,Alive,,,,,,
24-May-22,FI,RWU,1,14,9820910659,29855,66.76,51.79,Alive,,,,,,
19-Oct-22,FI,RWU,1,32,9820910659,29855,84.62,62.59,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,FI,RWU,1,41,9820910659,29854,36.54,28.34,Alive,,,,,,
26-Aug-21,FI,RWU,1,46,9820910659,29854,49.18,41.53,Alive,,,,,,
25-Oct-21,FI,RWU ,1,34,9820910659,29854,66.39,53.08,Alive,,,,,,
24-May-22,FI,RWU,1,53,9820910659,29854,62.06,46.14,Alive,,,,,,
19-Oct-22,FI,RWU,1,42,9820910659,29854,dead,dead,dead,,,,10/19/2022,,
19-Jul-21,FI,RWU,1,2,9820910659,29853,25.62,22.54,Alive,,,,,,
26-Aug-21,FI,RWU,1,4,9820910659,29853,32.96,30.42,Alive,,,,,,
25-Oct-21,FI,RWU ,1,13,9820910659,29853,46.98,36.34,Alive,,,,,,
24-May-22,FI,RWU,1,43,9820910659,29853,44.16,32.4,Alive,,,,,,
19-Oct-22,FI,RWU,1,1,9820910659,29853,68.19,56.75,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,FI,RWU,1,40,9820910659,29852,30.88,26.74,Alive,,,,,,
26-Aug-21,FI,RWU,1,41,9820910659,29852,48.22,33.43,Alive,,,,,,
25-Oct-21,FI,RWU ,1,19,9820910659,29852,62.77,46.1,Alive,,,,,,
24-May-22,FI,RWU,1,23,9820910659,29852,57.91,43.31,Alive,,,,,,
19-Oct-22,FI,RWU,1,29,9820910659,29852,93.68,59.2,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,FI,RWU,1,32,9820910659,29851,37.63,35.37,Alive,,,,,,
26-Aug-21,FI,RWU,1,3,9820910659,29851,57.74,45.06,Alive,,,,,,
25-Oct-21,FI,RWU ,1,15,9820910659,29851,61.87,44.53,Alive,,,,,,
24-May-22,FI,RWU,1,29,9820910659,29851,56.38,40.45,Alive,,,,,,
19-Oct-22,FI,RWU,1,36,9820910659,29851,dead,dead,dead,,,,10/19/2022,,
19-Jul-21,NR,RWU,1,43,9820910659,29850,23.27,19.88,Alive,,,,,,
26-Aug-21,NR,RWU,1,34,9820910659,29850,36.16,34.52,Alive,,,,,,
25-Oct-21,NR,RWU ,1,6,9820910659,29850,51.47,36,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29850,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,FI,RWU,1,9,9820910659,29849,26.6,23.37,Alive,,,,,,
26-Aug-21,FI,RWU,1,32,9820910659,29849,40.43,32.77,Alive,,,,,,
25-Oct-21,FI,RWU ,1,10,9820910659,29849,55.33,44.41,Alive,,,,,,
24-May-22,FI,RWU,1,9,9820910659,29849,45.54,41.44,Alive,,,,,,
19-Oct-22,FI,RWU,1,8,9820910659,29849,71.7,48.97,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,NR,RWU,1,45,9820910659,29848,24.1,18.41,Alive,,,,,,
26-Aug-21,NR,RWU,1,36,9820910659,29848,35.22,28.47,Alive,,,,,,
25-Oct-21,NR,RWU ,1,31,9820910659,29848,47.59,39.74,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29848,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,NR,RWU,1,37,9820910659,29847,26.21,17.36,Alive,,,,,,
26-Aug-21,NR,RWU,1,18,9820910659,29847,40.3,25.11,Alive,,,,,,
25-Oct-21,NR,RWU ,1,48,9820910659,29847,55.89,31.51,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29847,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,FI,RWU,1,31,9820910659,29846,38.71,32.1,Alive,,,,,,
26-Aug-21,FI,RWU,1,47,9820910659,29846,57.76,42.8,Alive,,,,,,
25-Oct-21,FI,RWU ,1,22,9820910659,29846,69.51,56.3,Alive,,,,,,
24-May-22,FI,RWU,1,12,9820910659,29846,63.23,50.47,Alive,,,,,,
19-Oct-22,FI,RWU,1,17,9820910659,29846,77.72,54.11,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,NR,RWU,1,15,9820910659,29845,21,18,Alive,,,,,,
26-Aug-21,NR,RWU,1,5,9820910659,29845,32.58,20.8,Alive,,,,,,
25-Oct-21,NR,RWU ,1,28,9820910659,29845,41.77,31.29,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29845,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,NR,RWU,1,5,9820910659,29844,25,19,Alive,,,,,,
26-Aug-21,NR,RWU,1,11,9820910659,29844,40.76,25.91,Alive,,,,,,
25-Oct-21,NR,RWU ,1,35,9820910659,29844,49.47,31.08,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29844,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,NR,RWU,1,40,9820910659,29843,28.38,22.8,Alive,,,,,,
26-Aug-21,NR,RWU,1,38,9820910659,29843,39.34,28.7,Alive,,,,,,
25-Oct-21,NR,RWU ,1,16,9820910659,29843,51.25,37.39,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29843,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,NR,RWU,1,52,9820910659,29842,20.84,11.56,Alive,,,,,,
26-Aug-21,NR,RWU,1,54,9820910659,29842,20.7,13.21,Alive,,,,,,
25-Oct-21,NR,RWU ,1,42,9820910659,29842,19.11,15.54,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29842,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,FI,RWU,1,5,9820910659,29841,42.84,32.18,Alive,,,,,,
26-Aug-21,FI,RWU,1,20,9820910659,29841,54.42,43.29,Alive,,,,,,
25-Oct-21,FI,RWU ,1,55,9820910659,29841,60.6,34.2,Alive,QA/QC results org marked 29835 now 29841,,,,,
24-May-22,FI,RWU,1,20,9820910659,29841,65.43,44.9,Alive,,,,,,
19-Oct-22,FI,RWU,1,39,9820910659,29841,dead,dead,dead,,,,10/19/2022,,
19-Jul-21,FI,RWU,1,26,9820910659,29840,29.16,26.79,Alive,,,,,,
26-Aug-21,FI,RWU,1,35,9820910659,29840,45.02,38.77,Alive,tag is coming off,,,,,
25-Oct-21,FI,RWU ,1,14,9820910659,29840,58.07,46.29,Alive,,,,,,
24-May-22,FI,RWU,1,10,9820910659,29840,48.87,38.66,Alive,,,,,,
19-Oct-22,FI,RWU,1,25,9820910659,29840,70.99,56.65,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,FI,RWU,1,13,9820910659,29839,35.09,32.57,Alive,,,,,,
26-Aug-21,FI,RWU,1,36,9820910659,29839,55.08,44.17,Alive,,,,,,
25-Oct-21,FI,RWU ,1,17,9820910659,29839,67.1,55.66,Alive,,,,,,
24-May-22,FI,RWU,1,51,9820910659,29839,70.56,48.73,Alive,,,,,,
19-Oct-22,FI,RWU,1,7,9820910659,29839,90.15,66.8,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,FI,RWU,1,10,9820910659,29838,29.02,24.74,Alive,,,,,,
26-Aug-21,FI,RWU,1,45,9820910659,29838,46.51,40.7,Alive,,,,,,
25-Oct-21,FI,RWU ,1,21,9820910659,29838,58.38,45.23,Alive,,,,,,
24-May-22,FI,RWU,1,17,9820910659,29838,50.69,41.4,Alive,,,,,,
19-Oct-22,FI,RWU,1,52,9820910659,29838,missing,missing,missing,,,,,,
19-Jul-21,FI,RWU,1,20,9820910659,29837,36.51,30.75,Alive,,,,,,
26-Aug-21,FI,RWU,1,42,9820910659,29837,51.25,35.05,Alive,,,,,,
25-Oct-21,FI,RWU ,1,32,9820910659,29837,67.54,50.72,Alive,,,,,,
24-May-22,FI,RWU,1,19,9820910659,29837,56.61,41.49,Alive,,,,,,
19-Oct-22,FI,RWU,1,4,9820910659,29837,92.35,62.24,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,NR,RWU,1,55,9820910659,29836,21.12,21.1,Alive,,,,,,
26-Aug-21,NR,RWU,1,44,9820910659,29836,31.65,24.12,Alive,,,,,,
25-Oct-21,NR,RWU ,1,46,9820910659,29836,40.52,22.56,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29836,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,FI,RWU,1,33,9820910659,29835,37.91,24.47,Alive,,,,,,
26-Aug-21,FI,RWU,1,55,9820910659,29835,44.76,34.2,Alive,,,,,,
25-Oct-21,FI,RWU ,1,3,9820910659,29835,60.25,50.48,Alive,,,,,,
24-May-22,FI,RWU,1,45,9820910659,29835,58.3,49.04,Alive,,,,,,
19-Oct-22,FI,RWU,1,6,9820910659,29835,72.97,55.25,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,FI,RWU,1,1,9820910659,29834,49.59,38.84,Alive,,,,,,
26-Aug-21,FI,RWU,1,5,9820910659,29834,63.96,57.61,Alive,,,,,,
25-Oct-21,FI,RWU ,1,23,9820910659,29834,80.66,59.64,Alive,,,,,,
24-May-22,FI,RWU,1,15,9820910659,29834,69.65,60.57,Alive,,,,,,
19-Oct-22,FI,RWU,1,46,9820910659,29834,dead,dead,dead,,,,10/19/2022,,
19-Jul-21,NR,RWU,1,41,9820910659,29833,28.48,23.04,Alive,,,,,,
26-Aug-21,NR,RWU,1,29,9820910659,29833,38.29,29.8,Alive,,,,,,
25-Oct-21,NR,RWU ,1,45,9820910659,29833,56.08,46.38,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29833,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,NR,RWU,1,16,9820910659,29832,28,21,Alive,,,,,,
26-Aug-21,NR,RWU,1,17,9820910659,29832,37.67,27.08,Alive,,,,,,
25-Oct-21,NR,RWU ,1,1,9820910659,29832,52.94,32.93,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29832,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,NR,RWU,1,54,9820910659,29831,18.53,17.08,Alive,,,,,,
26-Aug-21,NR,RWU,1,21,9820910659,29831,23.85,22.36,Alive,,,,,,
25-Oct-21,NR,RWU ,1,51,9820910659,29831,40.89,31.38,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29831,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,FI,RWU,1,22,9820910659,29830,24.5,21.67,Alive,,,,,,
26-Aug-21,FI,RWU,1,10,9820910659,29830,36.77,29.53,Alive,tag is coming off,,,,,
25-Oct-21,FI,RWU ,1,38,9820910659,29830,49.07,43.16,Alive,,,,,,
24-May-22,FI,RWU,1,6,9820910659,29830,38.78,38.09,Alive,,,,,,
19-Oct-22,FI,RWU,1,16,9820910659,29830,53.72,42.51,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,NR,RWU,1,38,9820910659,29829,22.48,16.05,Alive,,,,,,
26-Aug-21,NR,RWU,1,45,9820910659,29829,24.23,19.79,Alive,,,,,,
25-Oct-21,NR,RWU ,1,34,9820910659,29829,29.03,18.81,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29829,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,NR,RWU,1,50,9820910659,29828,24.27,22.62,Alive,,,,,,
26-Aug-21,NR,RWU,1,9,9820910659,29828,38.29,30.08,Alive,,,,,,
25-Oct-21,NR,RWU ,1,19,9820910659,29828,55.91,41.13,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29828,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,FI,RWU,1,38,9820910659,29827,20.28,24.41,Alive,,,,,,
26-Aug-21,FI,RWU,1,9,9820910659,29827,32.13,29.51,Alive,,,,,,
25-Oct-21,FI,RWU ,1,30,9820910659,29827,46.88,39.69,Alive,,,,,,
24-May-22,FI,RWU,1,31,9820910659,29827,42.65,34.05,Alive,,,,,,
19-Oct-22,FI,RWU,1,21,9820910659,29827,68.36,51.06,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,FI,RWU,1,28,9820910659,29826,34.99,31.84,Alive,,,,,,
26-Aug-21,FI,RWU,1,2,9820910659,29826,52.52,54.34,Alive,,,,,,
25-Oct-21,FI,RWU ,1,1,9820910659,29826,69.13,58.42,Alive,,,,,,
24-May-22,FI,RWU,1,16,9820910659,29826,64.05,47.63,Alive,,,,,,
19-Oct-22,FI,RWU,1,20,9820910659,29826,95.92,75.88,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,NR,RWU,1,12,9820910659,29825,26,21,Alive,,,,,,
26-Aug-21,NR,RWU,1,12,9820910659,29825,40.05,32.11,Alive,,,,,,
25-Oct-21,NR,RWU ,1,8,9820910659,29825,47.76,32.86,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29825,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,NR,RWU,1,53,9820910659,29824,25.92,21.5,Alive,,,,,,
26-Aug-21,NR,RWU,1,20,9820910659,29824,34.44,27.61,Alive,,,,,,
25-Oct-21,NR,RWU ,1,3,9820910659,29824,49.68,37.35,Alive,,,,,,
24-May-22,NR,RWU,1,NA ,9820910659,29824,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,FI,RWU,1,6,9820910659,29823,36.12,32.69,Alive,,,,,,
26-Aug-21,FI,RWU,1,43,9820910659,29823,57.06,51.18,Alive,,,,,,
25-Oct-21,FI,RWU ,1,51,9820910659,29823,69.43,63.7,Alive,,,,,,
24-May-22,FI,RWU,1,30,9820910659,29823,62.34,44.93,Alive,,,,,,
19-Oct-22,FI,RWU,1,47,9820910659,29823,dead,dead,dead,,,,10/19/2022,,
19-Jul-21,FI,RWU,1,16,9820910659,29822,17.98,13.61,Alive,,,,,,
26-Aug-21,FI,RWU,1,48,9820910659,29822,30.19,22.12,Alive,tag is coming off,,,,,
25-Oct-21,FI,RWU ,1,20,9820910659,29822,44.48,39,Alive,,,,,,
19-Oct-22,FI,RWU,1,55,9820910659,29822,missing,missing,missing,,,,,,
24-May-22,FI,RWU,1,55,9820910659,29822,missing,missing,missing,,,,,,
19-Jul-21,NR,RWU,1,13,9820910659,29821,32,26,Alive,,,,,,
26-Aug-21,NR,RWU,1,14,9820910659,29821,43.9,31.84,Alive,,,,,,
25-Oct-21,NR,RWU ,1,39,9820910659,29821,50.71,39.38,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29821,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,NR,RWU,1,14,9820910659,29820,18,18,Alive,,,,,,
26-Aug-21,NR,RWU,1,42,9820910659,29820,31.59,25.86,Alive,,,,,,
25-Oct-21,NR,RWU ,1,23,9820910659,29820,48.19,39.45,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29820,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,FI,RWU,1,8,9820910659,29819,32.67,30.3,Alive,,,,,,
26-Aug-21,FI,RWU,1,37,9820910659,29819,52.78,46.72,Alive,tag is coming off,,,,,
25-Oct-21,FI,RWU ,1,2,9820910659,29819,65.24,57.97,Alive,,,,,,
24-May-22,FI,RWU,1,3,9820910659,29819,57.66,49.69,Alive,,,,,,
19-Oct-22,FI,RWU,1,51,9820910659,29819,missing,missing,missing,,,,,,
19-Jul-21,NR,RWU,1,46,9820910659,29818,21.52,19.38,Alive,,,,,,
26-Aug-21,NR,RWU,1,50,9820910659,29818,29.08,22.81,Alive,,,,,,
25-Oct-21,NR,RWU ,1,12,9820910659,29818,39.19,31.9,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29818,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,FI,RWU,1,43,9820910659,29817,34.37,30.16,Alive,,,,,,
26-Aug-21,FI,RWU,1,19,9820910659,29817,43.42,40.81,Alive,,,,,,
25-Oct-21,FI,RWU ,1,41,9820910659,29817,61.92,57.02,Alive,,,,,,
24-May-22,FI,RWU,1,1,9820910659,29817,56.08,49.17,Alive,,,,,,
19-Oct-22,FI,RWU,1,28,9820910659,29817,89.93,66.88,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,NR,RWU,1,11,9820910659,29816,31,24,Alive,,,,,,
26-Aug-21,NR,RWU,1,30,9820910659,29816,45.3,30.42,Alive,,,,,,
25-Oct-21,NR,RWU ,1,4,9820910659,29816,57.2,44.98,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29816,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,NR,RWU,1,19,9820910659,29815,19,16,Alive,,,,,,
26-Aug-21,NR,RWU,1,25,9820910659,29815,30.4,25.2,Alive,,,,,,
25-Oct-21,NR,RWU ,1,43,9820910659,29815,43.17,32.79,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29815,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,FI,RWU,1,11,9820910659,29814,34.81,32.21,Alive,,,,,,
26-Aug-21,FI,RWU,1,31,9820910659,29814,49.05,41.7,Alive,,,,,,
25-Oct-21,FI,RWU ,1,4,9820910659,29814,70.02,50.65,Alive,,,,,,
24-May-22,FI,RWU,1,40,9820910659,29814,64.03,46.39,Alive,,,,,,
19-Oct-22,FI,RWU,1,33,9820910659,29814,85.74,59.12,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,NR,RWU,1,35,9820910659,29813,22.52,16.11,Alive,,,,,,
26-Aug-21,NR,RWU,1,4,9820910659,29813,25.94,21.33,Alive,,,,,,
25-Oct-21,NR,RWU ,1,41,9820910659,29813,39.24,31.38,Alive,,,,,,
24-May-22,NR,RWU,1,NA,9820910659,29813,NA,NA,Missing ,No record of them from 5/24; could have been lost in the storm? ,,,,,
19-Jul-21,FI,RWU,1,27,9820910659,29812,21.1,19.2,Alive,,,,,,
26-Aug-21,FI,RWU,1,7,9820910659,29812,28.53,25.76,Alive,tag is coming off,,,,,
25-Oct-21,FI,RWU ,1,47,9820910659,29812,40.48,34.43,Alive,,,,,,
24-May-22,FI,RWU,1,34,9820910659,29812,38.88,32.39,Alive,,,,,,
19-Oct-22,FI,RWU,1,45,9820910659,29812,dead,dead,dead,,,,10/19/2022,,
19-Jul-21,FI,RWU,1,45,9820910659,29811,17.57,16.72,Alive,,,,,,
26-Aug-21,FI,RWU,1,24,9820910659,29811,25.65,26.88,Alive,,,,,,
25-Oct-21,FI,RWU ,1,39,9820910659,29811,39,33.05,Alive,,,,,,
24-May-22,FI,RWU,1,22,9820910659,29811,34.37,32.77,Alive,,,,,,
19-Oct-22,FI,RWU,1,12,9820910659,29811,57.72,50.22,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,FI,RWU,1,39,9820910659,29810,31.34,26.32,Alive,,,,,,
26-Aug-21,FI,RWU,1,28,9820910659,29810,41.82,31.38,Alive,,,,,,
25-Oct-21,FI,RWU ,1,45,9820910659,29810,57.09,45,Alive,,,,,,
24-May-22,FI,RWU,1,21,9820910659,29810,46.34,37.37,Alive,,,,,,
19-Oct-22,FI,RWU,1,44,9820910659,29810,dead,dead,dead,,,,10/19/2022,,
19-Jul-21,FI,RWU,1,44,9820910659,29809,37.48,26.29,Alive,,,,,,
26-Aug-21,FI,RWU,1,16,9820910659,29809,59.17,41.52,Alive,,,,,,
25-Oct-21,FI,RWU ,1,46,9820910659,29809,71.71,50.87,Alive,,,,,,
24-May-22,FI,RWU,1,38,9820910659,29809,66.21,43.61,Alive,,,,,,
19-Oct-22,FI,RWU,1,19,9820910659,29809,93.71,64.7,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,FI,RWU,1,42,9820910659,29808,21.23,17.78,Alive,,,,,,
26-Aug-21,FI,RWU,1,14,9820910659,29808,23.26,19.97,Alive,,,,,,
25-Oct-21,FI,RWU ,1,42,9820910659,29808,31.26,23.13,Alive,,,,,,
24-May-22,FI,RWU,1,35,9820910659,29808,27.61,17.72,Alive,,,,,,
19-Oct-22,FI,RWU,1,50,9820910659,29808,missing,missing,missing,,,,,,
19-Jul-21,FI,RWU,1,46,9820910659,29807,30.48,24.65,Alive,,,,,,
26-Aug-21,FI,RWU,1,15,9820910659,29807,41.98,37.4,Alive,,,,,,
25-Oct-21,FI,RWU ,1,52,9820910659,29807,60.52,54.87,Alive,,,,,,
24-May-22,FI,RWU,1,36,9820910659,29807,53.46,48.15,Alive,,,,,,
19-Oct-22,FI,RWU,1,49,9820910659,29807,missing,missing,missing,,,,,,
19-Jul-21,GH,RWU,1,14,9820910659,29806,25.26,18.3,Alive,,,,,,
26-Aug-21,GH,RWU,1,54,9820910659,29806,35.22,25.73,Alive,,,,,,
25-Oct-21,GH,RWU ,1,12,9820910659,29806,52.9,45.46,Alive,,,,,,
24-May-22,GH,RWU,1,7,9820910659,29806,50.11,44.52,Alive,,,,,,
19-Oct-22,GH,RWU,1,55,9820910659,29806,missing,missing,missing,probably fell from bag,,,,,
19-Jul-21,GH,RWU,1,13,9820910659,29805,22.45,16.78,Alive,,,,,,
26-Aug-21,GH,RWU,1,45,9820910659,29805,28.35,20.36,Alive,,,,,,
25-Oct-21,GH,RWU ,1,30,9820910659,29805,52.61,34.66,Alive,,,,,,
24-May-22,GH,RWU,1,25,9820910659,29805,49.67,33.09,Alive,,,,,,
19-Oct-22,GH,RWU,1,54,9820910659,29805,missing,missing,missing,probably fell from bag,,,,,
19-Jul-21,FI,RWU,1,54,9820910659,29804,27.09,21.57,Alive,,,,,,
26-Aug-21,FI,RWU,1,17,9820910659,29804,40.13,30.82,Alive,,,,,,
25-Oct-21,FI,RWU ,1,50,9820910659,29804,59.2,47.69,Alive,,,,,,
24-May-22,FI,RWU,1,42,9820910659,29804,56.6,40.77,Alive,,,,,,
19-Oct-22,FI,RWU,1,11,9820910659,29804,87.62,57.7,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,FI,RWU,1,48,9820910659,29803,28.26,21.42,Alive,,,,,,
26-Aug-21,FI,RWU,1,27,9820910659,29803,40.78,37.21,Alive,,,,,,
25-Oct-21,FI,RWU ,1,37,9820910659,29803,50.72,39.45,Alive,,,,,,
24-May-22,FI,RWU,1,27,9820910659,29803,46.15,38.92,Alive,,,,,,
19-Oct-22,FI,RWU,1,34,9820910659,29803,dead,dead,dead,,,,10/19/2022,,
19-Jul-21,GH,RWU,1,6,9820910659,29802,22.43,17.45,Alive,,,,,,
26-Aug-21,GH,RWU,1,16,9820910659,29802,33.69,23.92,Alive,,,,,,
25-Oct-21,GH,RWU ,1,47,9820910659,29802,47.88,32.2,Alive,,,,,,
24-May-22,GH,RWU,1,12,9820910659,29802,43.57,32.47,Alive,,,,,,
19-Oct-22,GH,RWU,1,53,9820910659,29802,missing,missing,missing,probably fell from bag,,,,,
19-Jul-21,FI,RWU,1,55,9820910659,29801,20.84,31.3,Alive,,,,,,
26-Aug-21,FI,RWU,1,23,9820910659,29801,38.59,39.39,Alive,,,,,,
25-Oct-21,FI,RWU ,1,24,9820910659,29801,58.23,52.51,Alive,,,,,,
24-May-22,FI,RWU,1,39,9820910659,29801,50.19,45.52,Alive,,,,,,
19-Oct-22,FI,RWU,1,10,9820910659,29801,76.81,58.19,alive,"DERIVED FROM FI-1_alive photo, no morts photo provided(Mary S recorded 33 alive, 14 dead, 8 missing) THIN SHELLS",,,,,
19-Jul-21,NEH,RWU,1,16,9820910659,29800,30.41,26.74,Alive,,,,,,
26-Aug-21,NEH,RWU,1,44,9820910659,29800,54.67,29.85,Alive,,,,,,
